iterations,costs
32890,6501.727348443754
32891,6501.727348443754
32892,6500.089175212102
32893,6500.089175212102
32894,6500.089175212102
32895,6500.089175212102
32896,6500.089175212102
32897,6500.089175212102
32898,6497.559353083967
32899,6497.559353083967
32900,6497.559353083967
32901,6497.559353083967
32902,6494.902826358205
32903,6494.902826358205
32904,6494.902826358205
32905,6494.902826358205
32906,6494.902826358205
32907,6494.902826358205
32908,6494.902826358205
32909,6494.902826358205
32910,6494.902826358205
32911,6494.902826358205
32912,6494.902826358205
32913,6494.902826358205
32914,6494.902826358205
32915,6494.902826358205
32916,6494.902826358205
32917,6494.902826358205
32918,6494.902826358205
32919,6494.902826358205
32920,6494.902826358205
32921,6494.902826358205
32922,6494.902826358205
32923,6494.902826358205
32924,6494.902826358205
32925,6494.902826358205
32926,6494.902826358205
32927,6494.902826358205
32928,6494.902826358205
32929,6494.902826358205
32930,6494.902826358205
32931,6494.902826358205
32932,6494.902826358205
32933,6494.902826358205
32934,6494.902826358205
32935,6494.902826358205
32936,6494.902826358205
32937,6494.902826358205
32938,6494.902826358205
32939,6492.059497247744
32940,6492.059497247744
32941,6492.059497247744
32942,6489.532815020864
32943,6489.532815020864
32944,6481.501932225483
32945,6481.501932225483
32946,6481.319015494746
32947,6478.929159350507
32948,6474.59512927753
32949,6474.59512927753
32950,6474.59512927753
32951,6474.59512927753
32952,6474.252689358937
32953,6474.252689358937
32954,6474.252689358937
32955,6474.252689358937
32956,6473.915640234327
32957,6473.915640234327
32958,6473.915640234327
32959,6473.915640234327
32960,6473.915640234327
32961,6473.915640234327
32962,6473.915640234327
32963,6473.915640234327
32964,6473.915640234327
32965,6473.915640234327
32966,6473.915640234327
32967,6473.915640234327
32968,6473.915640234327
32969,6473.915640234327
32970,6473.915640234327
32971,6473.915640234327
32972,6473.915640234327
32973,6473.915640234327
32974,6473.915640234327
32975,6473.915640234327
32976,6473.915640234327
32977,6473.915640234327
32978,6473.915640234327
32979,6473.143420096612
32980,6473.143420096612
32981,6473.143420096612
32982,6473.143420096612
32983,6473.143420096612
32984,6473.143420096612
32985,6473.143420096612
32986,6465.83093042799
32987,6465.83093042799
32988,6465.83093042799
32989,6465.83093042799
32990,6465.83093042799
32991,6465.83093042799
32992,6465.83093042799
32993,6465.83093042799
32994,6464.574753781113
32995,6464.574753781113
32996,6464.574753781113
32997,6464.574753781113
32998,6464.574753781113
32999,6464.574753781113
33000,6464.574753781113
33001,6464.574753781113
33002,6464.574753781113
33003,6464.574753781113
33004,6464.574753781113
33005,6464.574753781113
33006,6464.574753781113
33007,6464.574753781113
33008,6464.574753781113
33009,6464.574753781113
33010,6462.155227251144
33011,6462.155227251144
33012,6462.155227251144
33013,6462.155227251144
33014,6462.155227251144
33015,6462.155227251144
33016,6462.155227251144
33017,6462.155227251144
33018,6462.155227251144
33019,6462.155227251144
33020,6462.155227251144
33021,6462.155227251144
33022,6462.155227251144
33023,6462.155227251144
33024,6462.155227251144
33025,6462.155227251144
33026,6462.155227251144
33027,6462.155227251144
33028,6462.155227251144
33029,6462.155227251144
33030,6462.155227251144
33031,6461.556449235526
33032,6455.870773454531
33033,6455.870773454531
33034,6455.870773454531
33035,6455.870773454531
33036,6455.870773454531
33037,6455.870773454531
33038,6455.870773454531
33039,6455.870773454531
33040,6455.870773454531
33041,6455.870773454531
33042,6455.870773454531
33043,6455.870773454531
33044,6455.139762881723
33045,6452.042846264495
33046,6448.90187851836
33047,6441.3808036594955
33048,6441.3808036594955
33049,6441.264364791156
33050,6441.264364791156
33051,6440.677965208728
33052,6440.677965208728
33053,6440.677965208728
33054,6440.677965208728
33055,6440.677965208728
33056,6440.677965208728
33057,6440.189484556198
33058,6440.189484556198
33059,6440.189484556198
33060,6440.156606859426
33061,6440.156606859426
33062,6439.060510974511
33063,6439.060510974511
33064,6439.060510974511
33065,6439.060510974511
33066,6439.060510974511
33067,6439.060510974511
33068,6439.060510974511
33069,6439.060510974511
33070,6435.229393015254
33071,6435.229393015254
33072,6435.229393015254
33073,6435.229393015254
33074,6435.229393015254
33075,6435.229393015254
33076,6435.229393015254
33077,6435.229393015254
33078,6435.229393015254
33079,6435.229393015254
33080,6435.229393015254
33081,6435.229393015254
33082,6435.229393015254
33083,6435.229393015254
33084,6435.229393015254
33085,6435.229393015254
33086,6435.229393015254
33087,6435.229393015254
33088,6435.229393015254
33089,6435.229393015254
33090,6434.494497519701
33091,6434.494497519701
33092,6434.494497519701
33093,6434.494497519701
33094,6434.494497519701
33095,6434.494497519701
33096,6434.168384837498
33097,6432.872148940189
33098,6432.872148940189
33099,6432.872148940189
33100,6432.872148940189
33101,6432.0152946906965
33102,6432.0152946906965
33103,6432.0152946906965
33104,6432.0152946906965
33105,6432.0152946906965
33106,6432.0152946906965
33107,6432.0152946906965
33108,6429.978553672832
33109,6429.659877162698
33110,6429.659877162698
33111,6429.659877162698
33112,6429.659877162698
33113,6429.659877162698
33114,6429.659877162698
33115,6429.659877162698
33116,6429.659877162698
33117,6429.659877162698
33118,6429.659877162698
33119,6429.659877162698
33120,6429.659877162698
33121,6429.659877162698
33122,6429.659877162698
33123,6429.473565226537
33124,6429.473565226537
33125,6429.473565226537
33126,6429.473565226537
33127,6429.473565226537
33128,6429.473565226537
33129,6429.473565226537
33130,6429.473565226537
33131,6429.473565226537
33132,6429.473565226537
33133,6429.473565226537
33134,6429.473565226537
33135,6429.473565226537
33136,6429.473565226537
33137,6429.473565226537
33138,6429.473565226537
33139,6429.473565226537
33140,6429.473565226537
33141,6429.473565226537
33142,6429.473565226537
33143,6429.473565226537
33144,6427.050735159855
33145,6426.996149489877
33146,6426.558857967417
33147,6426.558857967417
33148,6422.858960098978
33149,6412.469955578059
33150,6409.6538110899755
33151,6409.6538110899755
33152,6402.329706879075
33153,6402.329706879075
33154,6401.014739814872
33155,6399.910962677992
33156,6389.864253877697
33157,6389.864253877697
33158,6389.864253877697
33159,6388.870767163974
33160,6388.380634428031
33161,6388.380634428031
33162,6388.380634428031
33163,6388.380634428031
33164,6388.380634428031
33165,6387.303008346933
33166,6385.5652181443165
33167,6385.5652181443165
33168,6379.866733643823
33169,6379.866733643823
33170,6379.866733643823
33171,6379.866733643823
33172,6379.866733643823
33173,6379.866733643823
33174,6379.866733643823
33175,6379.866733643823
33176,6379.866733643823
33177,6379.866733643823
33178,6379.866733643823
33179,6379.866733643823
33180,6379.866733643823
33181,6379.866733643823
33182,6379.866733643823
33183,6379.866733643823
33184,6379.866733643823
33185,6379.866733643823
33186,6379.866733643823
33187,6379.866733643823
33188,6379.866733643823
33189,6379.866733643823
33190,6379.866733643823
33191,6377.197633399405
33192,6377.197633399405
33193,6376.085236684463
33194,6376.085236684463
33195,6376.085236684463
33196,6376.085236684463
33197,6376.085236684463
33198,6376.085236684463
33199,6376.085236684463
33200,6376.085236684463
33201,6376.085236684463
33202,6376.085236684463
33203,6376.085236684463
33204,6376.085236684463
33205,6376.085236684463
33206,6376.085236684463
33207,6376.085236684463
33208,6376.085236684463
33209,6376.085236684463
33210,6376.085236684463
33211,6376.085236684463
33212,6376.085236684463
33213,6376.085236684463
33214,6376.085236684463
33215,6376.085236684463
33216,6376.085236684463
33217,6376.085236684463
33218,6376.085236684463
33219,6376.085236684463
33220,6376.085236684463
33221,6376.085236684463
33222,6376.085236684463
33223,6376.085236684463
33224,6376.085236684463
33225,6376.085236684463
33226,6376.085236684463
33227,6376.085236684463
33228,6376.085236684463
33229,6376.085236684463
33230,6376.085236684463
33231,6376.085236684463
33232,6376.085236684463
33233,6376.085236684463
33234,6376.085236684463
33235,6376.085236684463
33236,6376.085236684463
33237,6376.085236684463
33238,6376.085236684463
33239,6376.085236684463
33240,6376.085236684463
33241,6376.085236684463
33242,6376.085236684463
33243,6376.085236684463
33244,6376.085236684463
33245,6376.085236684463
33246,6376.085236684463
33247,6376.085236684463
33248,6376.085236684463
33249,6376.085236684463
33250,6376.085236684463
33251,6372.588074485349
33252,6372.588074485349
33253,6370.2123908851845
33254,6370.189781490719
33255,6370.189781490719
33256,6370.189781490719
33257,6370.189781490719
33258,6370.189781490719
33259,6370.189781490719
33260,6370.189781490719
33261,6370.189781490719
33262,6370.189781490719
33263,6370.189781490719
33264,6370.189781490719
33265,6370.189781490719
33266,6370.189781490719
33267,6370.189781490719
33268,6370.189781490719
33269,6370.189781490719
33270,6369.775738010596
33271,6369.2003766041225
33272,6369.2003766041225
33273,6369.2003766041225
33274,6369.2003766041225
33275,6369.2003766041225
33276,6369.2003766041225
33277,6369.2003766041225
33278,6369.2003766041225
33279,6369.2003766041225
33280,6369.2003766041225
33281,6369.2003766041225
33282,6369.2003766041225
33283,6369.2003766041225
33284,6369.2003766041225
33285,6369.2003766041225
33286,6369.2003766041225
33287,6367.998057709379
33288,6367.998057709379
33289,6367.998057709379
33290,6367.998057709379
33291,6367.998057709379
33292,6367.998057709379
33293,6367.998057709379
33294,6367.998057709379
33295,6367.998057709379
33296,6367.998057709379
33297,6367.998057709379
33298,6367.998057709379
33299,6367.998057709379
33300,6367.998057709379
33301,6367.998057709379
33302,6367.998057709379
33303,6367.998057709379
33304,6367.998057709379
33305,6367.998057709379
33306,6367.998057709379
33307,6367.998057709379
33308,6367.998057709379
33309,6367.998057709379
33310,6367.998057709379
33311,6367.998057709379
33312,6367.998057709379
33313,6367.998057709379
33314,6367.998057709379
33315,6367.998057709379
33316,6367.998057709379
33317,6367.998057709379
33318,6367.998057709379
33319,6367.998057709379
33320,6367.998057709379
33321,6367.998057709379
33322,6367.998057709379
33323,6367.998057709379
33324,6367.998057709379
33325,6367.998057709379
33326,6367.998057709379
33327,6367.998057709379
33328,6367.998057709379
33329,6367.998057709379
33330,6367.998057709379
33331,6367.998057709379
33332,6367.998057709379
33333,6367.998057709379
33334,6367.998057709379
33335,6367.998057709379
33336,6367.998057709379
33337,6367.998057709379
33338,6367.998057709379
33339,6367.998057709379
33340,6367.998057709379
33341,6367.998057709379
33342,6367.998057709379
33343,6367.998057709379
33344,6367.998057709379
33345,6367.998057709379
33346,6367.998057709379
33347,6367.998057709379
33348,6367.998057709379
33349,6367.998057709379
33350,6367.998057709379
33351,6367.998057709379
33352,6367.998057709379
33353,6363.447489974357
33354,6362.284269937722
33355,6362.164625921097
33356,6362.164625921097
33357,6362.164625921097
33358,6362.164625921097
33359,6362.164625921097
33360,6362.164625921097
33361,6362.164625921097
33362,6362.164625921097
33363,6362.164625921097
33364,6362.164625921097
33365,6362.164625921097
33366,6362.105593667231
33367,6362.105593667231
33368,6362.105593667231
33369,6362.105593667231
33370,6362.105593667231
33371,6362.105593667231
33372,6362.105593667231
33373,6362.105593667231
33374,6362.105593667231
33375,6362.105593667231
33376,6362.105593667231
33377,6362.105593667231
33378,6362.105593667231
33379,6362.105593667231
33380,6362.105593667231
33381,6362.105593667231
33382,6362.105593667231
33383,6362.105593667231
33384,6362.105593667231
33385,6362.105593667231
33386,6362.105593667231
33387,6362.105593667231
33388,6362.105593667231
33389,6362.105593667231
33390,6362.105593667231
33391,6362.105593667231
33392,6362.105593667231
33393,6362.105593667231
33394,6362.105593667231
33395,6362.105593667231
33396,6362.105593667231
33397,6362.105593667231
33398,6362.105593667231
33399,6362.105593667231
33400,6362.105593667231
33401,6362.105593667231
33402,6362.105593667231
33403,6362.105593667231
33404,6362.105593667231
33405,6362.105593667231
33406,6362.105593667231
33407,6362.105593667231
33408,6362.105593667231
33409,6362.105593667231
33410,6362.105593667231
33411,6362.105593667231
33412,6362.105593667231
33413,6362.105593667231
33414,6362.105593667231
33415,6362.105593667231
33416,6362.105593667231
33417,6362.105593667231
33418,6362.105593667231
33419,6362.105593667231
33420,6362.105593667231
33421,6362.105593667231
33422,6362.105593667231
33423,6362.105593667231
33424,6362.105593667231
33425,6362.105593667231
33426,6362.105593667231
33427,6362.105593667231
33428,6362.105593667231
33429,6362.105593667231
33430,6362.105593667231
33431,6362.105593667231
33432,6362.105593667231
33433,6362.105593667231
33434,6362.105593667231
33435,6362.054987149971
33436,6361.350176139232
33437,6361.350176139232
33438,6361.350176139232
33439,6361.350176139232
33440,6361.350176139232
33441,6361.350176139232
33442,6361.350176139232
33443,6361.350176139232
33444,6361.084618942159
33445,6351.839701399057
33446,6351.839701399057
33447,6351.839701399057
33448,6351.839701399057
33449,6351.839701399057
33450,6351.839701399057
33451,6351.839701399057
33452,6350.441250120822
33453,6350.441250120822
33454,6347.274195960899
33455,6347.274195960899
33456,6345.490537591721
33457,6345.47935691103
33458,6345.47935691103
33459,6345.47935691103
33460,6345.47935691103
33461,6345.47935691103
33462,6345.47935691103
33463,6345.47935691103
33464,6344.558443152467
33465,6344.054992476865
33466,6341.466138094865
33467,6341.466138094865
33468,6341.466138094865
33469,6340.674252713853
33470,6339.9732076310775
33471,6338.805008826434
33472,6335.229308149135
33473,6335.229308149135
33474,6335.229308149135
33475,6331.771328725296
33476,6331.771328725296
33477,6331.771328725296
33478,6331.771328725296
33479,6331.771328725296
33480,6331.771328725296
33481,6331.771328725296
33482,6331.771328725296
33483,6331.771328725296
33484,6331.771328725296
33485,6331.771328725296
33486,6331.771328725296
33487,6331.771328725296
33488,6331.771328725296
33489,6331.771328725296
33490,6331.771328725296
33491,6331.431260830278
33492,6331.431260830278
33493,6331.431260830278
33494,6331.431260830278
33495,6331.431260830278
33496,6331.431260830278
33497,6331.431260830278
33498,6331.431260830278
33499,6331.431260830278
33500,6331.431260830278
33501,6331.431260830278
33502,6331.431260830278
33503,6331.431260830278
33504,6331.431260830278
33505,6331.431260830278
